"ID1,N,4,0","HHID,C,15","HVIDX,N,2,0","QHCLUSTER,N,4,0","QHNUMBER,N,3,0","QHHOME,N,2,0","PS104_1A,N,2,0","PS104_1M,N,2,0","PS104_1S,N,1,0","PS5,N,1,0"
2019,      163103901,2,1631,39,1,2,0,2,1
2019,      163209801,2,1632,98,1,0,1,2,1
2019,      163606201,2,1636,62,1,2,7,2,1
2019,      164903201,2,1649,32,1,2,0,2,1
2019,      165200501,2,1652,5,1,2,0,2,1
2019,      166100501,2,1661,5,1,1,6,2,1
2019,      166110001,2,1661,100,1,3,0,2,1
2019,      166110101,2,1661,101,1,2,6,2,1
2019,      166201701,2,1662,17,1,9,5,2,1
2019,      167211901,2,1672,119,1,3,0,2,1
2019,      168106101,2,1681,61,1,0,2,2,1
2019,      168106801,2,1681,68,1,1,6,2,1
2019,      169404201,2,1694,42,1,2,0,2,1
2019,      171904601,1,1719,46,1,15,0,1,1
2019,      171904601,2,1719,46,1,15,0,1,2
2019,      171904601,3,1719,46,1,14,0,1,3
2019,      171904601,4,1719,46,1,11,0,1,4
2019,      171904601,5,1719,46,1,9,0,2,5
2019,      171904801,1,1719,48,1,15,0,1,1
2019,      171904801,2,1719,48,1,15,0,1,2
2019,      171904801,3,1719,48,1,14,0,1,3
2019,      171904801,4,1719,48,1,6,0,2,4
2019,      171905501,1,1719,55,1,10,0,1,1
2019,      171905501,2,1719,55,1,10,0,1,2
2019,      171905501,3,1719,55,1,10,0,2,3
2019,      171908901,1,1719,89,1,6,0,1,1
2019,      171908901,2,1719,89,1,6,0,1,2
2019,      171908901,3,1719,89,1,6,0,1,3
2019,      171908901,4,1719,89,1,6,0,1,4
2019,      171908901,5,1719,89,1,6,0,1,5
2019,      171908901,6,1719,89,1,5,6,1,6
2019,      171908901,7,1719,89,1,3,10,2,7
2019,      172103301,2,1721,33,1,0,3,2,1
2019,      172815601,2,1728,156,1,1,0,2,1
2019,      173001601,1,1730,16,1,98,98,2,1
2019,      173002701,1,1730,27,1,2,0,2,1
2019,      173002901,2,1730,29,1,5,0,2,1
2019,      173500101,2,1735,1,1,5,0,2,1
2019,      173500401,2,1735,4,1,1,0,2,1
2019,      173505201,1,1735,52,1,0,2,1,1
2019,      173505201,2,1735,52,1,0,2,1,2
2019,      173505201,4,1735,52,1,0,2,2,3
2019,      173600501,2,1736,5,1,5,0,2,1
2019,      173602901,1,1736,29,1,2,0,2,1
2019,      174112601,2,1741,126,1,0,2,2,1
2019,      174208101,1,1742,81,1,2,0,2,1
2019,      174507401,2,1745,74,1,2,0,2,1
2019,      174802301,1,1748,23,1,15,11,2,1
2019,      174804201,2,1748,42,1,0,6,2,1
2019,      175208101,2,1752,81,1,0,1,2,1
2019,      176002901,2,1760,29,1,5,0,2,1
2019,      176507901,2,1765,79,1,5,10,2,1
2019,      176800901,2,1768,9,1,1,3,2,1
2019,      176801201,2,1768,12,1,5,11,2,1
2019,      176913401,2,1769,134,1,2,0,2,1
2019,      177002201,2,1770,22,1,0,6,2,1
2019,      177006301,2,1770,63,1,0,2,2,1
2019,      177007701,2,1770,77,1,4,0,2,1
2019,      177702301,1,1777,23,1,2,10,2,1
2019,      177702701,2,1777,27,1,2,0,2,1
2019,      177801001,2,1778,10,1,0,10,2,1
2019,      177804701,2,1778,47,1,18,0,2,1
2019,      177804801,2,1778,48,1,0,1,2,1
2019,      177901501,2,1779,15,1,0,3,2,1
2019,      177901601,2,1779,16,1,1,0,2,1
2019,      177901801,1,1779,18,1,7,0,2,1
2019,      177901901,2,1779,19,1,5,0,2,1
2019,      177908401,2,1779,84,1,0,1,2,1
2019,      177908501,1,1779,85,1,0,1,2,1
2019,      177908601,2,1779,86,1,19,0,2,1
2019,      178000701,1,1780,7,1,0,2,2,1
2019,      178108201,2,1781,82,1,11,0,2,1
2019,      178108401,1,1781,84,1,2,1,2,1
2019,      178108601,2,1781,86,1,0,8,2,1
2019,      178111101,1,1781,111,1,3,0,2,1
2019,      178111301,1,1781,113,1,0,10,2,1
2019,      178804701,2,1788,47,1,9,0,2,1
2019,      179102101,2,1791,21,1,10,98,2,1
2019,      179102801,2,1791,28,1,15,0,2,1
2019,      179310001,2,1793,100,1,10,7,2,1
2019,      181703201,1,1817,32,1,1,6,1,1
2019,      181703201,2,1817,32,1,1,6,1,2
2019,      181703201,3,1817,32,1,1,6,1,3
2019,      181703201,4,1817,32,1,1,6,2,4
2019,      183808401,1,1838,84,1,0,2,2,1
2019,      184900901,1,1849,9,1,1,10,2,1
2019,      184907201,2,1849,72,1,10,0,2,1
2019,      185001001,2,1850,10,1,0,3,2,1
2019,      185003901,2,1850,39,1,4,7,2,1
2019,      187302701,2,1873,27,1,19,0,2,1
2019,      187305301,2,1873,53,1,2,0,2,1
2019,      187707701,2,1877,77,1,1,0,2,1
2019,      187710201,2,1877,102,1,1,0,2,1
2019,      188403601,2,1884,36,1,15,0,2,1
2019,      188604001,2,1886,40,1,0,10,2,1
2019,      188606402,2,1886,64,2,2,0,2,1
2019,      188805701,2,1888,57,1,98,98,2,1
2019,      188805901,2,1888,59,1,8,0,2,1
2019,      188900201,1,1889,2,1,98,98,2,1
2019,      188900301,2,1889,3,1,2,0,2,1
2019,      189104601,2,1891,46,1,5,0,2,1
2019,      189105201,1,1891,52,1,1,0,2,1
2019,      189201101,2,1892,11,1,7,0,2,1
2019,      189201601,1,1892,16,1,16,0,2,1
2019,      189202001,1,1892,20,1,10,0,2,1
2019,      189202101,1,1892,21,1,1,0,2,1
2019,      189202601,1,1892,26,1,98,98,2,1
2019,      189202701,2,1892,27,1,10,0,2,1
2019,      189202801,1,1892,28,1,98,98,2,1
2019,      189301201,2,1893,12,1,3,0,2,1
2019,      189301401,2,1893,14,1,5,0,1,1
2019,      189301401,4,1893,14,1,0,6,2,2
2019,      189301501,2,1893,15,1,6,0,2,1
2019,      189303001,2,1893,30,1,3,0,2,1
2019,      189303101,2,1893,31,1,1,0,2,1
2019,      189303301,2,1893,33,1,1,0,2,1
2019,      189402601,2,1894,26,1,10,0,2,1
2019,      189407801,2,1894,78,1,0,3,2,1
2019,      189408001,1,1894,80,1,0,4,2,1
2019,      189408101,2,1894,81,1,1,0,2,1
2019,      189702901,1,1897,29,1,2,0,2,1
2019,      190400601,2,1904,6,1,15,0,2,1
2019,      190400701,2,1904,7,1,10,0,2,1
2019,      190400901,1,1904,9,1,15,0,2,1
2019,      190401001,2,1904,10,1,15,0,2,1
2019,      190401901,2,1904,19,1,0,6,2,1
2019,      190402901,1,1904,29,1,1,0,2,1
2019,      190403001,1,1904,30,1,98,98,2,1
2019,      190403101,1,1904,31,1,3,0,2,1
2019,      190403301,1,1904,33,1,1,0,2,1
2019,      190403501,1,1904,35,1,6,0,2,1
2019,      190501901,2,1905,19,1,15,0,2,1
2019,      190503301,2,1905,33,1,3,0,2,1
2019,      190506101,2,1905,61,1,1,0,2,1
2019,      190506201,2,1905,62,1,5,0,2,1
2019,      190701501,2,1907,15,1,3,0,2,1
2019,      190703901,2,1907,39,1,6,0,2,1
2019,      190704901,1,1907,49,1,5,0,2,1
2019,      190800701,2,1908,7,1,3,3,2,1
2019,      190806001,1,1908,60,1,3,2,2,1
2019,      190901101,2,1909,11,1,14,0,2,1
2019,      190901201,2,1909,12,1,1,0,2,1
2019,      190901301,2,1909,13,1,0,1,2,1
2019,      190901401,2,1909,14,1,3,0,2,1
2019,      190901501,2,1909,15,1,6,0,2,1
2019,      190905601,2,1909,56,1,14,0,2,1
2019,      190905801,2,1909,58,1,7,0,2,1
2019,      190905901,2,1909,59,1,7,0,2,1
2019,      190906001,1,1909,60,1,18,0,2,1
2019,      190906401,2,1909,64,1,3,0,2,1
2019,      190906501,2,1909,65,1,2,0,2,1
2019,      190906601,2,1909,66,1,10,0,2,1
2019,      190906801,2,1909,68,1,5,0,2,1
2019,      191101001,1,1911,10,1,2,0,2,1
2019,      191102301,1,1911,23,1,98,98,2,1
2019,      191105601,2,1911,56,1,2,0,2,1
2019,      191106001,1,1911,60,1,0,1,2,1
2019,      191106101,2,1911,61,1,0,2,2,1
2019,      191106201,2,1911,62,1,4,0,2,1
2019,      192506901,1,1925,69,1,5,0,2,1
2019,      193100701,1,1931,7,1,4,6,2,1
2019,      193107901,2,1931,79,1,2,0,2,1
2019,      193700301,2,1937,3,1,10,0,2,1
2019,      193700401,2,1937,4,1,10,7,2,1
2019,      193700501,2,1937,5,1,1,0,2,1
2019,      193701301,6,1937,13,1,15,5,2,1
2019,      193701401,2,1937,14,1,4,0,2,1
2019,      193701501,1,1937,15,1,18,1,2,1
2019,      193701601,2,1937,16,1,2,0,2,1
2019,      193800101,1,1938,1,1,15,98,2,1
2019,      193800401,2,1938,4,1,10,0,2,1
2019,      193804701,2,1938,47,1,1,0,2,1
2019,      194100101,2,1941,1,1,2,0,2,1
2019,      194100301,2,1941,3,1,1,6,2,1
2019,      194101201,2,1941,12,1,5,0,2,1
2019,      194101401,2,1941,14,1,1,0,2,1
2019,      194101501,1,1941,15,1,16,98,2,1
2019,      194101601,2,1941,16,1,18,0,2,1
2019,      194101801,2,1941,18,1,10,0,2,1
2019,      194101901,1,1941,19,1,3,2,2,1
2019,      194102001,2,1941,20,1,15,0,2,1
2019,      194307501,2,1943,75,1,1,10,2,1
2019,      194307601,2,1943,76,1,12,98,2,1
2019,      194314401,2,1943,144,1,18,0,2,1
2019,      194314501,2,1943,145,1,10,0,2,1
2019,      194314601,2,1943,146,1,4,6,2,1
2019,      194314701,2,1943,147,1,19,1,2,1
2019,      194508201,2,1945,82,1,6,0,2,1
2019,      194603401,1,1946,34,1,1,7,2,1
2019,      194603501,2,1946,35,1,1,0,2,1
2019,      194603701,1,1946,37,1,2,0,2,1
2019,      194607301,2,1946,73,1,1,0,1,1
2019,      194607301,4,1946,73,1,1,0,2,2
2019,      196002601,1,1960,26,1,2,0,1,1
2019,      196002601,2,1960,26,1,4,0,2,2
2019,      196004201,2,1960,42,1,15,0,2,1
2019,      196004301,2,1960,43,1,2,0,2,1
2019,      196004501,2,1960,45,1,8,98,2,1
2019,      196005301,1,1960,53,1,19,98,2,1
2019,      196409301,3,1964,93,1,0,1,1,1
2019,      196409301,4,1964,93,1,0,1,2,2
2019,      196610201,2,1966,102,1,10,4,1,1
2019,      196610201,3,1966,102,1,8,2,1,2
2019,      196610201,4,1966,102,1,8,3,2,3
2019,      196610203,2,1966,102,3,5,4,1,1
2019,      196610203,3,1966,102,3,4,4,1,2
2019,      196610203,4,1966,102,3,3,4,2,3
2019,      197716001,1,1977,160,1,16,0,1,1
2019,      197716001,2,1977,160,1,0,8,2,2
2019,      197813001,3,1978,130,1,3,7,2,1
2019,      198509901,1,1985,99,1,1,6,1,1
2019,      198509901,2,1985,99,1,1,6,2,2
2019,      200903401,2,2009,34,1,0,1,2,1
2019,      206601201,2,2066,12,1,2,9,2,1
2019,      206601501,2,2066,15,1,0,5,2,1
2019,      207500901,1,2075,9,1,0,2,1,1
2019,      207500901,2,2075,9,1,0,2,1,2
2019,      207500901,3,2075,9,1,0,2,1,3
2019,      207500901,4,2075,9,1,0,2,1,4
2019,      207500901,5,2075,9,1,0,2,2,5
2019,      207603101,1,2076,31,1,1,9,1,1
2019,      207603101,2,2076,31,1,1,9,2,2
2019,      207605501,2,2076,55,1,1,9,1,1
2019,      207605501,4,2076,55,1,1,9,1,2
2019,      207605501,5,2076,55,1,1,9,2,3
2019,      207605601,1,2076,56,1,6,9,1,1
2019,      207605601,2,2076,56,1,6,9,1,2
2019,      207605601,3,2076,56,1,6,9,1,3
2019,      207605601,4,2076,56,1,6,9,1,4
2019,      207605601,5,2076,56,1,6,9,1,5
2019,      207605601,6,2076,56,1,5,9,2,6
2019,      207605701,1,2076,57,1,0,9,1,1
2019,      207605701,2,2076,57,1,9,1,1,2
2019,      207605701,4,2076,57,1,9,1,1,3
2019,      207605701,5,2076,57,1,4,3,2,4
2019,      207605801,1,2076,58,1,0,10,1,1
2019,      207605801,2,2076,58,1,0,10,1,2
2019,      207605801,3,2076,58,1,0,10,1,3
2019,      207605801,4,2076,58,1,0,10,2,4
2019,      207801401,1,2078,14,1,10,8,2,1
2019,      207801501,2,2078,15,1,2,0,2,1
2019,      207801701,1,2078,17,1,4,0,2,1
2019,      207801801,2,2078,18,1,9,8,2,1
2019,      207806201,2,2078,62,1,4,7,2,1
2019,      208500401,2,2085,4,1,3,98,2,1
2019,      208608601,2,2086,86,1,0,6,1,1
2019,      208608601,5,2086,86,1,0,6,2,2
2019,      208808301,1,2088,83,1,15,8,2,1
2019,      209603301,1,2096,33,1,2,3,2,1
2019,      210007101,1,2100,71,1,0,5,2,1
2019,      210201801,2,2102,18,1,19,0,1,1
2019,      210201801,5,2102,18,1,3,0,2,2
2019,      210202001,1,2102,20,1,9,0,2,1
2019,      210202101,2,2102,21,1,18,6,2,1
2019,      210202201,1,2102,22,1,1,6,2,1
2019,      210202401,2,2102,24,1,18,0,2,1
2019,      210202501,2,2102,25,1,6,6,2,1
2019,      210209301,2,2102,93,1,19,6,2,1
2019,      210600201,1,2106,2,1,1,9,2,1
2019,      211207901,1,2112,79,1,6,0,2,1
2019,      211301201,1,2113,12,1,0,1,2,1
2019,      211301301,2,2113,13,1,0,1,2,1
2019,      211500701,2,2115,7,1,2,0,2,1
2019,      211502201,1,2115,22,1,0,1,2,1
2019,      211507501,2,2115,75,1,15,0,2,1
2019,      211507901,2,2115,79,1,1,0,2,1
2019,      211601501,2,2116,15,1,6,0,2,1
2019,      211601601,1,2116,16,1,2,0,2,1
2019,      211601701,2,2116,17,1,0,6,2,1
2019,      211601801,2,2116,18,1,4,0,2,1
2019,      211601901,2,2116,19,1,1,0,2,1
2019,      211604301,2,2116,43,1,0,5,2,1
2019,      211604401,2,2116,44,1,10,98,2,1
2019,      212200501,2,2122,5,1,15,98,2,1
2019,      212200601,1,2122,6,1,1,0,2,1
2019,      212200901,2,2122,9,1,1,0,2,1
2019,      212201101,1,2122,11,1,0,2,2,1
2019,      212201201,2,2122,12,1,98,98,2,1
2019,      212201301,2,2122,13,1,19,0,2,1
2019,      212201501,1,2122,15,1,98,98,2,1
2019,      212201601,1,2122,16,1,14,0,2,1
2019,      212601601,2,2126,16,1,3,0,2,1
2019,      212601701,2,2126,17,1,10,98,2,1
2019,      212703101,2,2127,31,1,0,10,2,1
2019,      212703501,2,2127,35,1,4,98,2,1
2019,      212706701,1,2127,67,1,4,9,2,1
2019,      212707001,2,2127,70,1,1,0,2,1
2019,      212803701,2,2128,37,1,8,9,2,1
2019,      212806101,2,2128,61,1,15,9,2,1
2019,      212806301,2,2128,63,1,19,9,2,1
2019,      212900401,2,2129,4,1,1,0,2,1
2019,      212902001,4,2129,20,1,0,11,2,1
2019,      212906201,2,2129,62,1,1,0,2,1
2019,      212906301,2,2129,63,1,3,11,2,1
2019,      212906701,2,2129,67,1,0,11,2,1
2019,      212908601,2,2129,86,1,0,11,2,1
2019,      213101501,2,2131,15,1,15,0,2,1
2019,      213101601,1,2131,16,1,10,0,2,1
2019,      213101801,2,2131,18,1,19,0,2,1
2019,      213202601,2,2132,26,1,3,0,2,1
2019,      213300501,1,2133,5,1,19,11,2,1
2019,      213401501,2,2134,15,1,0,8,2,1
2019,      213401701,2,2134,17,1,18,98,2,1
2019,      213401901,2,2134,19,1,8,98,2,1
2019,      213402001,2,2134,20,1,15,98,2,1
2019,      219001001,1,2190,10,1,5,0,1,1
2019,      219001001,2,2190,10,1,10,0,1,2
2019,      219001001,3,2190,10,1,10,0,1,3
2019,      219001001,4,2190,10,1,7,0,2,4
2019,      220807001,2,2208,70,1,0,3,2,1
2019,      220810601,1,2208,106,1,0,8,2,1
2019,      228411101,1,2284,111,1,0,3,2,1
2019,      230209901,2,2302,99,1,3,0,2,1
2019,      230411601,2,2304,116,1,3,7,2,1
2019,      230411701,3,2304,117,1,4,0,2,1
2019,      230411801,2,2304,118,1,4,6,2,1
2019,      230800201,2,2308,2,1,7,0,2,1
2019,      230800301,2,2308,3,1,5,6,2,1
2019,      230800401,1,2308,4,1,1,0,1,1
2019,      230800401,2,2308,4,1,1,0,2,2
2019,      231304901,1,2313,49,1,15,0,2,1
2019,      235408801,1,2354,88,1,0,2,2,1
2019,      235409401,2,2354,94,1,0,3,2,1
2019,      235507301,1,2355,73,1,10,0,1,1
2019,      235507301,2,2355,73,1,10,0,1,2
2019,      235507301,4,2355,73,1,10,0,1,3
2019,      235507301,5,2355,73,1,4,0,2,4
2019,      236103001,1,2361,30,1,1,0,1,1
2019,      236103001,2,2361,30,1,1,0,1,2
2019,      236103001,3,2361,30,1,1,0,2,3
2019,      236104701,4,2361,47,1,6,0,2,1
2019,      236604701,2,2366,47,1,0,6,2,1
2019,      236609401,2,2366,94,1,10,0,2,1
2019,      236900701,2,2369,7,1,2,0,2,1
2019,      236903601,1,2369,36,1,6,0,1,1
2019,      236903601,2,2369,36,1,7,0,1,2
2019,      236903601,3,2369,36,1,5,0,2,3
2019,      242705301,2,2427,53,1,15,11,2,1
2019,      242817001,3,2428,170,1,2,0,1,1
2019,      242817001,4,2428,170,1,1,0,2,2
2019,      242817201,3,2428,172,1,3,0,1,1
2019,      242817201,4,2428,172,1,3,0,2,2
2019,      242902501,4,2429,25,1,5,0,1,1
2019,      242902501,5,2429,25,1,0,10,2,2
2019,      247916301,1,2479,163,1,2,10,2,1
2019,      249208901,2,2492,89,1,3,10,2,1
2019,      250008201,10,2500,82,1,1,6,1,1
2019,      250008201,11,2500,82,1,1,6,2,2
2019,      250807501,1,2508,75,1,0,2,1,1
2019,      250807501,2,2508,75,1,0,2,1,2
2019,      250807501,3,2508,75,1,0,2,1,3
2019,      250807501,4,2508,75,1,0,2,2,4
2019,      252406201,2,2524,62,1,10,0,2,1
2019,      253307601,2,2533,76,1,2,0,2,1
2019,      257427901,2,2574,279,1,0,1,2,1
2019,      258500601,2,2585,6,1,9,9,2,1
2019,      258905901,1,2589,59,1,1,0,2,1
2019,      262201901,2,2622,19,1,2,0,2,1
2019,      262501401,2,2625,14,1,0,6,2,1
2019,      263301901,1,2633,19,1,0,4,1,1
2019,      263301901,2,2633,19,1,0,4,1,2
2019,      263301901,4,2633,19,1,0,4,1,3
2019,      263301901,5,2633,19,1,0,4,2,4
2019,      264606801,1,2646,68,1,0,1,1,1
2019,      264606801,2,2646,68,1,0,1,1,2
2019,      264606801,3,2646,68,1,0,1,1,3
2019,      264606801,4,2646,68,1,0,1,2,4
2019,      265304001,2,2653,40,1,10,0,2,1
2019,      265309701,1,2653,97,1,1,0,2,1
2019,      265310401,1,2653,104,1,1,8,2,1
2019,      265501501,1,2655,15,1,4,0,2,1
2019,      265508801,1,2655,88,1,2,1,1,1
2019,      265508801,2,2655,88,1,2,1,1,2
2019,      265508801,3,2655,88,1,1,0,2,3
2019,      265904701,5,2659,47,1,0,1,2,1
2019,      265908401,5,2659,84,1,0,1,2,1
2019,      265914701,1,2659,147,1,2,0,2,1
2019,      266002901,2,2660,29,1,0,1,2,1
2019,      266301101,3,2663,11,1,1,10,2,1
2019,      269611001,2,2696,110,1,4,9,2,1
2019,      277002601,2,2770,26,1,2,6,2,1
2019,      280904101,2,2809,41,1,0,6,2,1
2019,      281907701,2,2819,77,1,10,9,1,1
2019,      281907701,5,2819,77,1,10,9,1,2
2019,      281907701,6,2819,77,1,4,9,1,3
2019,      281907701,8,2819,77,1,0,9,2,4
2019,      285600701,2,2856,7,1,5,0,2,1
2019,      285602001,2,2856,20,1,3,0,2,1
2019,      285702101,2,2857,21,1,0,8,2,1
2019,      285704601,2,2857,46,1,4,0,2,1
2019,      285901401,1,2859,14,1,4,9,2,1
2019,      285905401,2,2859,54,1,1,0,2,1
2019,      286001601,1,2860,16,1,3,0,2,1
2019,      286004201,2,2860,42,1,8,0,2,1
2019,      286211001,2,2862,110,1,10,0,2,1
2019,      287901501,2,2879,15,1,0,6,2,1
2019,      287901901,1,2879,19,1,0,10,2,1
2019,      288000101,2,2880,1,1,0,4,2,1
2019,      288000201,2,2880,2,1,0,10,2,1
2019,      288303801,2,2883,38,1,1,11,2,1
2019,      288601601,2,2886,16,1,4,0,2,1
2019,      288601901,2,2886,19,1,5,0,2,1
2019,      288602301,2,2886,23,1,2,0,2,1
2019,      288603001,2,2886,30,1,10,0,2,1
2019,      288700101,1,2887,1,1,5,7,2,1
2019,      288701101,1,2887,11,1,0,2,2,1
2019,      288701201,1,2887,12,1,1,7,2,1
2019,      288701501,2,2887,15,1,6,0,2,1
2019,      288802501,1,2888,25,1,4,0,2,1
2019,      288802601,2,2888,26,1,98,98,2,1
2019,      289000601,1,2890,6,1,3,8,1,1
2019,      289000601,2,2890,6,1,3,8,1,2
2019,      289000601,3,2890,6,1,3,8,1,3
2019,      289000601,4,2890,6,1,3,8,2,4
2019,      289006801,2,2890,68,1,2,7,2,1
2019,      289007001,2,2890,70,1,4,9,2,1
2019,      289007201,2,2890,72,1,0,9,2,1
2019,      289100201,1,2891,2,1,19,6,2,1
2019,      289100301,2,2891,3,1,0,1,2,1
2019,      289100401,2,2891,4,1,2,6,2,1
2019,      289101101,2,2891,11,1,19,98,2,1
2019,      292801401,2,2928,14,1,1,0,2,1
2019,      292811201,2,2928,112,1,4,0,2,1
2019,      293208801,2,2932,88,1,10,0,1,1
2019,      293208801,3,2932,88,1,10,0,2,2
2019,      294106501,2,2941,65,1,3,0,2,1
2019,      294210501,2,2942,105,1,0,1,2,1
2019,      295007901,2,2950,79,1,2,0,2,1
2019,      295008001,1,2950,80,1,3,0,2,1
2019,      295008501,2,2950,85,1,1,0,2,1
2019,      295102401,2,2951,24,1,2,0,2,1
2019,      295109101,1,2951,91,1,16,0,1,1
2019,      295109101,2,2951,91,1,16,0,2,2
2019,      295109501,2,2951,95,1,2,0,2,1
2019,      295111101,2,2951,111,1,1,0,2,1
2019,      295111201,2,2951,112,1,4,0,2,1
2019,      295111301,2,2951,113,1,2,0,2,1
2019,      295203301,1,2952,33,1,4,1,1,1
2019,      295203301,2,2952,33,1,4,3,1,2
2019,      295203301,3,2952,33,1,4,3,2,3
2019,      295203401,2,2952,34,1,10,0,2,1
2019,      295208201,2,2952,82,1,4,0,2,1
2019,      299201301,2,2992,13,1,5,98,2,1
2019,      299201401,2,2992,14,1,4,6,2,1
2019,      303410001,2,3034,100,1,2,0,2,1
2019,      304405101,1,3044,51,1,0,6,1,1
2019,      304405101,2,3044,51,1,0,6,2,2
2019,      304904601,2,3049,46,1,5,0,2,1
2019,      308703001,4,3087,30,1,0,4,2,1
2019,      311201901,2,3112,19,1,4,10,1,1
2019,      311201901,3,3112,19,1,4,10,1,2
2019,      311201901,4,3112,19,1,2,10,1,3
2019,      311201901,5,3112,19,1,4,10,2,4
2019,      312300501,1,3123,5,1,14,0,1,1
2019,      312300501,2,3123,5,1,14,0,1,2
2019,      312300501,3,3123,5,1,0,10,2,3
2019,      312500901,1,3125,9,1,2,10,1,1
2019,      312500901,2,3125,9,1,2,10,2,2
2019,      312501901,1,3125,19,1,13,10,1,1
2019,      312501901,2,3125,19,1,12,10,2,2
2019,      312508501,1,3125,85,1,2,10,2,1
2019,      313517301,2,3135,173,1,0,5,2,1
2019,      314615101,8,3146,151,1,3,6,2,1
2019,      315801701,1,3158,17,1,0,1,2,1
2019,      315802601,2,3158,26,1,0,7,2,1
2019,      316101901,2,3161,19,1,5,0,2,1
2019,      316109901,2,3161,99,1,19,0,2,1
2019,      316607501,2,3166,75,1,1,11,2,1
2019,      316613201,1,3166,132,1,8,9,2,1
2019,      316810001,2,3168,100,1,0,1,2,1
2019,      316815401,2,3168,154,1,0,6,2,1
2019,      317201901,2,3172,19,1,4,0,2,1
2019,      317213701,2,3172,137,1,0,1,2,1
2019,      317302501,2,3173,25,1,1,0,2,1
2019,      317408201,2,3174,82,1,5,10,2,1
2019,      317415301,2,3174,153,1,2,0,2,1
2019,      317607701,2,3176,77,1,4,7,2,1
2019,      317701501,2,3177,15,1,2,0,2,1
2019,      317701601,2,3177,16,1,7,0,2,1
2019,      317704401,2,3177,44,1,15,0,2,1
2019,      317706101,2,3177,61,1,3,0,2,1
2019,      317708201,2,3177,82,1,4,0,2,1
2019,      317709801,2,3177,98,1,5,8,2,1
2019,      318804601,2,3188,46,1,0,7,2,1
2019,      318807101,2,3188,71,1,7,7,2,1
2019,      319100901,2,3191,9,1,1,9,2,1
2019,      319200801,2,3192,8,1,10,9,2,1
2019,      319200901,2,3192,9,1,0,11,2,1
2019,      319204601,1,3192,46,1,3,0,1,1
2019,      319204601,2,3192,46,1,3,0,2,2
2019,      319204801,2,3192,48,1,10,0,2,1
2019,      319208901,2,3192,89,1,5,9,2,1
2019,      319303201,2,3193,32,1,3,2,2,1
2019,      319303401,2,3193,34,1,4,2,2,1
2019,      319303501,2,3193,35,1,10,0,2,1
2019,      319304601,2,3193,46,1,3,2,2,1
2019,      319304701,2,3193,47,1,6,0,2,1
2019,      319305101,2,3193,51,1,0,1,2,1
2019,      319310601,2,3193,106,1,3,0,2,1
2019,      319310701,2,3193,107,1,2,2,2,1
2019,      319310801,4,3193,108,1,2,0,2,1
2019,      319310901,2,3193,109,1,8,2,2,1
2019,      319804401,7,3198,44,1,4,0,1,1
2019,      319804401,8,3198,44,1,4,0,2,2
2019,      323300901,3,3233,9,1,1,0,1,1
2019,      323300901,4,3233,9,1,1,0,1,2
2019,      323300901,5,3233,9,1,1,0,1,3
2019,      323300901,6,3233,9,1,1,0,1,4
2019,      323300901,7,3233,9,1,1,0,1,5
2019,      323300901,8,3233,9,1,1,0,2,6
2019,      324502801,1,3245,28,1,8,0,2,1
2019,      324503001,2,3245,30,1,3,0,2,1
2019,      324504101,1,3245,41,1,8,4,2,1
2019,      324504901,2,3245,49,1,0,9,2,1
